"scrape_date", "scrape_time", "name", "capacity", "count", "time"
"2022-09-11", "05:15:42", "Boulder Hut", "0", "0", ""
"2022-09-11", "05:15:42", "The Climbing Experience", "150", "0", "Last updated: 6 mins ago (11:10 PM)"
"2022-09-11", "05:15:42", "Pinnacle Northampton", "50", "0", "Last updated: 12 hours ago (5:59 PM)"
"2022-09-11", "05:15:42", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-11", "05:15:42", "Liverpool Matchworks", "200", "0", "Last updated: 10 hours ago (8:29 PM)"
"2022-09-11", "05:15:42", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-11", "05:15:42", "The Hangar Plymouth", "0", "0", ""
"2022-09-11", "05:15:42", "The Climbing Hangar Exeter", "200", "0", "Last updated: 10 hours ago (8:20 PM)"
"2022-09-11", "05:15:42", "The Hangar Liverpool", "275", "0", "Last updated: 3 hours ago (3:11 AM)"
"2022-09-11", "05:15:42", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (5:10 AM)"
"2022-09-11", "05:15:42", "Volume1", "150", "0", "Last updated: 5 mins ago (6:10 AM)"
"2022-09-11", "05:15:42", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-11", "05:15:42", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-11", "06:15:40", "Oakwood", "0", "0", "Last updated: 6 mins ago (7:09 AM)"
"2022-09-11", "06:15:40", "BethWall Green", "150", "0", "Last updated: 7 hours ago (11:55 PM)"
"2022-09-11", "06:15:40", "CanaryWall", "100", "0", "Last updated: 4 hours ago (3:16 AM)"
"2022-09-11", "06:15:40", "CroyWall", "140", "0", "Last updated: 4 hours ago (3:23 AM)"
"2022-09-11", "06:15:40", "HarroWall", "500", "0", "Last updated: 4 hours ago (3:13 AM)"
"2022-09-11", "06:15:40", "RavensWall", "150", "0", "Last updated: 2 mins ago (7:13 AM)"
"2022-09-11", "06:15:40", "VauxWall East", "140", "0", "Last updated: 4 hours ago (3:26 AM)"
"2022-09-11", "06:15:40", "VauxWall West", "150", "6", "Last updated: 6 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "Foundry", "120", "0", "Last updated: 14 hours ago (5:43 PM)"
"2022-09-11", "06:15:40", "KendalWall", "120", "0", "Last updated: 13 hours ago (5:58 PM)"
"2022-09-11", "06:15:40", "LancasterWall", "150", "0", "Last updated: 13 hours ago (6:03 PM)"
"2022-09-11", "06:15:40", "PrestonWall", "100", "0", "Last updated: 14 mins ago (7:01 AM)"
"2022-09-11", "06:15:40", "The Church", "150", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "The Mothership", "400", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "The Newsroom", "225", "0", "Last updated: 5 mins ago (7:11 AM)"
"2022-09-11", "06:15:40", "The Prop Store", "180", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "High Sports Brighton", "85", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "Awesome Walls Liverpool", "69", "0", "Last updated: 4 hours ago (3:30 AM)"
"2022-09-11", "06:15:40", "Awesome Walls Sheffield", "179", "0", "Last updated: 11 hours ago (7:51 PM)"
"2022-09-11", "06:15:40", "Awesome Walls Stockport", "95", "0", "Last updated: 12 hours ago (7:23 PM)"
"2022-09-11", "06:15:40", "Awesome Walls Stoke", "100", "0", "Last updated: 12 hours ago (7:28 PM)"
"2022-09-11", "06:15:40", "Blue Spider UK", "50", "0", "12 hours ago (7:23 PM)"
"2022-09-11", "06:15:40", "Yellow Spider UK", "50", "0", "13 hours ago (6:33 PM)"
"2022-09-11", "06:15:40", "Big Rock Bond", "200", "0", "Last updated: 10 hours ago (8:49 PM)"
"2022-09-11", "06:15:40", "Big Rock Hub", "200", "0", "Last updated: 7 hours ago (11:55 PM)"
"2022-09-11", "06:15:40", "Yonder", "120", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "Beacon", "190", "0", "Last updated: 3 hours ago (4:22 AM)"
"2022-09-11", "06:15:40", "Roc-Bloc", "150", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "Boulder Hut", "0", "0", ""
"2022-09-11", "06:15:40", "The Climbing Experience", "150", "0", "Last updated: 5 mins ago (12:10 AM)"
"2022-09-11", "06:15:40", "Pinnacle Northampton", "50", "0", "Last updated: 13 hours ago (5:59 PM)"
"2022-09-11", "06:15:40", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-11", "06:15:40", "Liverpool Matchworks", "200", "0", "Last updated: 11 hours ago (8:29 PM)"
"2022-09-11", "06:15:40", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-11", "06:15:40", "The Hangar Plymouth", "0", "0", ""
"2022-09-11", "06:15:40", "The Climbing Hangar Exeter", "200", "0", "Last updated: 11 hours ago (8:20 PM)"
"2022-09-11", "06:15:40", "The Hangar Liverpool", "275", "0", "Last updated: 6 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "Redpoint Worcester", "250", "0", "Last updated: 6 mins ago (6:10 AM)"
"2022-09-11", "06:15:40", "Volume1", "150", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "06:15:40", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-11", "06:15:40", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-11", "07:15:50", "Oakwood", "0", "0", "Last updated: 6 mins ago (8:09 AM)"
"2022-09-11", "07:15:50", "BethWall Green", "150", "0", "Last updated: 1 min ago (8:14 AM)"
"2022-09-11", "07:15:50", "CanaryWall", "100", "0", "Last updated: 5 hours ago (3:16 AM)"
"2022-09-11", "07:15:50", "CroyWall", "140", "0", "Last updated: 5 hours ago (3:23 AM)"
"2022-09-11", "07:15:50", "HarroWall", "500", "11", "Last updated: 2 mins ago (8:14 AM)"
"2022-09-11", "07:15:50", "RavensWall", "150", "0", "Last updated: 47 mins ago (7:28 AM)"
"2022-09-11", "07:15:50", "VauxWall East", "140", "0", "Last updated: 5 hours ago (3:26 AM)"
"2022-09-11", "07:15:50", "VauxWall West", "150", "13", "Last updated: 1 min ago (8:14 AM)"
"2022-09-11", "07:15:50", "Foundry", "120", "0", "Last updated: 15 hours ago (5:43 PM)"
"2022-09-11", "07:15:50", "KendalWall", "120", "0", "Last updated: 14 hours ago (5:58 PM)"
"2022-09-11", "07:15:50", "LancasterWall", "150", "0", "Last updated: 14 hours ago (6:03 PM)"
"2022-09-11", "07:15:50", "PrestonWall", "100", "0", "Last updated: 1 hour ago (7:01 AM)"
"2022-09-11", "07:15:50", "The Church", "150", "0", "Last updated: 5 mins ago (8:10 AM)"
"2022-09-11", "07:15:50", "The Mothership", "400", "8", "Last updated: 2 mins ago (8:13 AM)"
"2022-09-11", "07:15:50", "The Newsroom", "225", "3", "Last updated: now (8:15 AM)"
"2022-09-11", "07:15:50", "The Prop Store", "180", "6", "Last updated: now (8:15 AM)"
"2022-09-11", "07:15:50", "High Sports Brighton", "85", "0", "Last updated: 5 mins ago (8:10 AM)"
"2022-09-11", "07:15:50", "Awesome Walls Liverpool", "69", "0", "Last updated: 5 hours ago (3:30 AM)"
"2022-09-11", "07:15:50", "Awesome Walls Sheffield", "179", "0", "Last updated: 12 hours ago (7:51 PM)"
"2022-09-11", "07:15:50", "Awesome Walls Stockport", "95", "0", "Last updated: 13 hours ago (7:23 PM)"
"2022-09-11", "07:15:50", "Awesome Walls Stoke", "100", "0", "Last updated: 13 hours ago (7:28 PM)"
"2022-09-11", "07:15:50", "Blue Spider UK", "50", "0", "13 hours ago (7:23 PM)"
"2022-09-11", "07:15:50", "Yellow Spider UK", "50", "0", "14 hours ago (6:33 PM)"
"2022-09-11", "07:15:50", "Big Rock Bond", "200", "23", "Last updated: now (8:15 AM)"
"2022-09-11", "07:15:50", "Big Rock Hub", "200", "0", "Last updated: 8 hours ago (11:55 PM)"
"2022-09-11", "07:15:50", "Yonder", "120", "0", "Last updated: 6 mins ago (8:10 AM)"
"2022-09-11", "07:15:50", "Beacon", "190", "0", "Last updated: 4 hours ago (4:22 AM)"
"2022-09-11", "07:15:50", "Roc-Bloc", "150", "0", "Last updated: 6 mins ago (8:10 AM)"
"2022-09-11", "07:15:50", "Boulder Hut", "0", "0", ""
"2022-09-11", "07:15:50", "The Climbing Experience", "150", "0", "Last updated: 5 mins ago (1:10 AM)"
"2022-09-11", "07:15:50", "Pinnacle Northampton", "50", "0", "Last updated: 14 hours ago (5:59 PM)"
"2022-09-11", "07:15:50", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-11", "07:15:50", "Liverpool Matchworks", "200", "0", "Last updated: now (8:15 AM)"
"2022-09-11", "07:15:50", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-11", "07:15:50", "The Hangar Plymouth", "0", "0", ""
"2022-09-11", "07:15:50", "The Climbing Hangar Exeter", "200", "0", "Last updated: 12 hours ago (8:20 PM)"
"2022-09-11", "07:15:50", "The Hangar Liverpool", "275", "0", "Last updated: 3 mins ago (8:13 AM)"
"2022-09-11", "07:15:50", "Redpoint Worcester", "250", "0", "Last updated: 5 mins ago (7:10 AM)"
"2022-09-11", "07:15:50", "Volume1", "150", "0", "Last updated: 6 mins ago (8:10 AM)"
"2022-09-11", "07:15:50", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-11", "07:15:50", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-11", "08:15:49", "Oakwood", "0", "0", "Last updated: 6 mins ago (9:10 AM)"
"2022-09-11", "08:15:49", "BethWall Green", "150", "3", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "CanaryWall", "100", "13", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "CroyWall", "140", "14", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "HarroWall", "500", "46", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "RavensWall", "150", "1", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "VauxWall East", "140", "2", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "VauxWall West", "150", "71", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "Foundry", "120", "0", "Last updated: 13 mins ago (9:03 AM)"
"2022-09-11", "08:15:49", "KendalWall", "120", "0", "Last updated: 15 hours ago (5:58 PM)"
"2022-09-11", "08:15:49", "LancasterWall", "150", "0", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "PrestonWall", "100", "0", "Last updated: 2 hours ago (7:01 AM)"
"2022-09-11", "08:15:49", "The Church", "150", "0", "Last updated: 1 min ago (9:14 AM)"
"2022-09-11", "08:15:49", "The Mothership", "400", "17", "Last updated: 4 mins ago (9:12 AM)"
"2022-09-11", "08:15:49", "The Newsroom", "225", "26", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "The Prop Store", "180", "16", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "High Sports Brighton", "85", "0", "Last updated: 4 mins ago (9:11 AM)"
"2022-09-11", "08:15:49", "Awesome Walls Liverpool", "69", "2", "Last updated: 11 mins ago (9:04 AM)"
"2022-09-11", "08:15:49", "Awesome Walls Sheffield", "179", "2", "Last updated: 4 mins ago (9:11 AM)"
"2022-09-11", "08:15:49", "Awesome Walls Stockport", "95", "0", "Last updated: 14 hours ago (7:23 PM)"
"2022-09-11", "08:15:49", "Awesome Walls Stoke", "100", "0", "Last updated: 14 hours ago (7:28 PM)"
"2022-09-11", "08:15:49", "Blue Spider UK", "50", "0", "14 hours ago (7:23 PM)"
"2022-09-11", "08:15:49", "Yellow Spider UK", "50", "0", "15 hours ago (6:33 PM)"
"2022-09-11", "08:15:49", "Big Rock Bond", "200", "45", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "Big Rock Hub", "200", "0", "Last updated: 9 hours ago (11:55 PM)"
"2022-09-11", "08:15:49", "Yonder", "120", "16", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "Beacon", "190", "4", "Last updated: 2 mins ago (9:14 AM)"
"2022-09-11", "08:15:49", "Roc-Bloc", "150", "0", "Last updated: 5 mins ago (9:11 AM)"
"2022-09-11", "08:15:49", "Boulder Hut", "0", "0", ""
"2022-09-11", "08:15:49", "The Climbing Experience", "150", "0", "Last updated: 5 mins ago (2:10 AM)"
"2022-09-11", "08:15:49", "Pinnacle Northampton", "50", "2", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-11", "08:15:49", "Liverpool Matchworks", "200", "6", "Last updated: 1 min ago (9:14 AM)"
"2022-09-11", "08:15:49", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-11", "08:15:49", "The Hangar Plymouth", "0", "0", ""
"2022-09-11", "08:15:49", "The Climbing Hangar Exeter", "200", "8", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "The Hangar Liverpool", "275", "12", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "Redpoint Worcester", "250", "0", "Last updated: 2 mins ago (8:13 AM)"
"2022-09-11", "08:15:49", "Volume1", "150", "26", "Last updated: now (9:15 AM)"
"2022-09-11", "08:15:49", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-11", "08:15:49", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-11", "09:15:42", "Oakwood", "0", "0", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "BethWall Green", "150", "7", "Last updated: 3 mins ago (10:13 AM)"
"2022-09-11", "09:15:42", "CanaryWall", "100", "47", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "CroyWall", "140", "41", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "HarroWall", "500", "82", "Last updated: 2 mins ago (10:13 AM)"
"2022-09-11", "09:15:42", "RavensWall", "150", "24", "Last updated: now (10:14 AM)"
"2022-09-11", "09:15:42", "VauxWall East", "140", "20", "Last updated: 2 mins ago (10:13 AM)"
"2022-09-11", "09:15:42", "VauxWall West", "150", "54", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "Foundry", "120", "3", "Last updated: 1 min ago (10:14 AM)"
"2022-09-11", "09:15:42", "KendalWall", "120", "1", "Last updated: 1 min ago (10:14 AM)"
"2022-09-11", "09:15:42", "LancasterWall", "150", "14", "Last updated: 2 mins ago (10:13 AM)"
"2022-09-11", "09:15:42", "PrestonWall", "100", "5", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "The Church", "150", "5", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "The Mothership", "400", "28", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "The Newsroom", "225", "62", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "The Prop Store", "180", "41", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "High Sports Brighton", "85", "17", "Last updated: 5 mins ago (10:10 AM)"
"2022-09-11", "09:15:42", "Awesome Walls Liverpool", "69", "15", "Last updated: 1 min ago (10:14 AM)"
"2022-09-11", "09:15:42", "Awesome Walls Sheffield", "179", "32", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "Awesome Walls Stockport", "95", "16", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "Awesome Walls Stoke", "100", "16", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "Blue Spider UK", "50", "14", "now (10:14 AM)"
"2022-09-11", "09:15:42", "Yellow Spider UK", "50", "18", "2 mins ago (10:13 AM)"
"2022-09-11", "09:15:42", "Big Rock Bond", "200", "65", "Last updated: 3 mins ago (10:12 AM)"
"2022-09-11", "09:15:42", "Big Rock Hub", "200", "0", "Last updated: 10 hours ago (11:55 PM)"
"2022-09-11", "09:15:42", "Yonder", "120", "54", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "Beacon", "190", "17", "Last updated: 1 min ago (10:14 AM)"
"2022-09-11", "09:15:42", "Roc-Bloc", "150", "16", "Last updated: 2 mins ago (10:14 AM)"
"2022-09-11", "09:15:42", "Boulder Hut", "0", "0", ""
"2022-09-11", "09:15:42", "The Climbing Experience", "150", "22", "Last updated: now (3:15 AM)"
"2022-09-11", "09:15:42", "Pinnacle Northampton", "50", "18", "Last updated: 2 mins ago (10:13 AM)"
"2022-09-11", "09:15:42", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-11", "09:15:42", "Liverpool Matchworks", "200", "38", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-11", "09:15:42", "The Hangar Plymouth", "0", "0", ""
"2022-09-11", "09:15:42", "The Climbing Hangar Exeter", "200", "62", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "The Hangar Liverpool", "275", "46", "Last updated: now (10:15 AM)"
"2022-09-11", "09:15:42", "Redpoint Worcester", "250", "35", "Last updated: 3 mins ago (9:12 AM)"
"2022-09-11", "09:15:42", "Volume1", "150", "51", "Last updated: 4 mins ago (10:12 AM)"
"2022-09-11", "09:15:42", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-11", "09:15:42", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-11", "10:15:39", "Oakwood", "0", "0", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "BethWall Green", "150", "24", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "CanaryWall", "100", "88", "Last updated: 2 mins ago (11:14 AM)"
"2022-09-11", "10:15:39", "CroyWall", "140", "48", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "HarroWall", "500", "74", "Last updated: now (11:14 AM)"
"2022-09-11", "10:15:39", "RavensWall", "150", "34", "Last updated: 1 min ago (11:14 AM)"
"2022-09-11", "10:15:39", "VauxWall East", "140", "51", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "VauxWall West", "150", "35", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Foundry", "120", "30", "Last updated: now (11:14 AM)"
"2022-09-11", "10:15:39", "KendalWall", "120", "14", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "LancasterWall", "150", "29", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "PrestonWall", "100", "17", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "The Church", "150", "24", "Last updated: 1 min ago (11:14 AM)"
"2022-09-11", "10:15:39", "The Mothership", "400", "83", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "The Newsroom", "225", "88", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "The Prop Store", "180", "83", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "High Sports Brighton", "85", "43", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Awesome Walls Liverpool", "69", "26", "Last updated: 2 mins ago (11:14 AM)"
"2022-09-11", "10:15:39", "Awesome Walls Sheffield", "179", "62", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Awesome Walls Stockport", "95", "40", "Last updated: 2 mins ago (11:14 AM)"
"2022-09-11", "10:15:39", "Awesome Walls Stoke", "100", "39", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Blue Spider UK", "50", "36", "now (11:15 AM)"
"2022-09-11", "10:15:39", "Yellow Spider UK", "50", "18", "now (11:14 AM)"
"2022-09-11", "10:15:39", "Big Rock Bond", "200", "112", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Big Rock Hub", "200", "22", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Yonder", "120", "90", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Beacon", "190", "36", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Roc-Bloc", "150", "57", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Boulder Hut", "0", "0", ""
"2022-09-11", "10:15:39", "The Climbing Experience", "150", "62", "Last updated: 1 min ago (4:14 AM)"
"2022-09-11", "10:15:39", "Pinnacle Northampton", "50", "30", "Last updated: 2 mins ago (11:13 AM)"
"2022-09-11", "10:15:39", "The Climbing Lab", "120", "0", "Last updated: Feb 16, 2022"
"2022-09-11", "10:15:39", "Liverpool Matchworks", "200", "59", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "The Hangar London", "60", "0", "Last updated: Jul 2, 2022"
"2022-09-11", "10:15:39", "The Hangar Plymouth", "0", "0", ""
"2022-09-11", "10:15:39", "The Climbing Hangar Exeter", "200", "102", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "The Hangar Liverpool", "275", "93", "Last updated: 2 mins ago (11:13 AM)"
"2022-09-11", "10:15:39", "Redpoint Worcester", "250", "89", "Last updated: now (10:15 AM)"
"2022-09-11", "10:15:39", "Volume1", "150", "59", "Last updated: now (11:15 AM)"
"2022-09-11", "10:15:39", "Eden Rock Edinburgh", "0", "0", "NA"
"2022-09-11", "10:15:39", "Eden Rock Carlisle", "0", "0", "NA"
"2022-09-11", "11:15:38", "Oakwood", "0", "0", "Last updated: 3 mins ago (12:12 PM)"
"2022-09-11", "11:15:38", "BethWall Green", "150", "22", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "CanaryWall", "100", "59", "Last updated: now (12:14 PM)"
"2022-09-11", "11:15:38", "CroyWall", "140", "26", "Last updated: now (12:14 PM)"
"2022-09-11", "11:15:38", "HarroWall", "500", "70", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "RavensWall", "150", "46", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "VauxWall East", "140", "58", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "VauxWall West", "150", "52", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "Foundry", "120", "42", "Last updated: 1 min ago (12:14 PM)"
"2022-09-11", "11:15:38", "KendalWall", "120", "34", "Last updated: now (12:14 PM)"
"2022-09-11", "11:15:38", "LancasterWall", "150", "35", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "PrestonWall", "100", "22", "Last updated: now (12:14 PM)"
"2022-09-11", "11:15:38", "The Church", "150", "38", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "The Mothership", "400", "99", "Last updated: now (12:14 PM)"
"2022-09-11", "11:15:38", "The Newsroom", "225", "102", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "The Prop Store", "180", "94", "Last updated: now (12:15 PM)"
"2022-09-11", "11:15:38", "High Sports Brighton", "85", "48", "Last updated: 5 mins ago (12:11 PM)"
"2022-09-11", "11:15:38", "Awesome Walls Liverpool", "69", "30", "Last updated: 5 mins ago (12:10 PM)"
